"id","identifier","googlePlaceId","lat","lng","name","country","city","province","streetAndNumber","zip","businessId","addressExtra"
470445,"00222","ChIJbeoD4_6-JA0RyJBRU1styiM",41.27356725,-8.08744491,"Continente Modelo Amarante","PT","Amarante","Porto","Tv. de São Lázaro","4600-279",209756,NA
470446,"03197","ChIJIUo4asp5JA0RzP2JX64Ag4I",41.00045198,-8.63937925,"Continente Bom Dia Espinho","PT","Espinho","Aveiro","Rua 22 1452","4500-268",209756,NA
470447,"00260","ChIJSyjcNqU7GA0RVc_WnojTYFY",39.26317882,-8.01358164,"Continente Modelo Ponte de Sôr","PT","Ponte de Sor","Portalegre","Rua General Humberto Delgado","7400-259",209756,NA
470448,"00213","ChIJ6RN5t-iIGA0RySosaJrAob8",39.47294247,-8.54560659,"Continente Modelo Torres Novas","PT","Torres Novas","Santarém","R. de Santo António","2350-537",209756,NA
470449,"02084","ChIJm77DVcFfYAwRhE-UGl88svk",32.66020703,-16.93037888,"Continente Modelo Santo António","PT","Funchal","Madeira","R. Dr. França Jardim 2","9020-401",209756,NA
470450,"01391","ChIJpy5SGs64GA0RhFxmbRhH69I",39.33913112,-8.93047776,"Continente Modelo Rio Maior","PT","Rio Maior","Santarém","Av. Dr. Mário Soares","2040-413",209756,NA
470451,"00004","ChIJEXEiUStlJA0RndtWq7Cqv28",41.11833022,-8.62063861,"Continente Gaiashopping","PT","Vila Nova de Gaia","Porto","Av. dos Descobrimentos","4400-503",209756,"Rua Particular de Santo António, Gaiashopping"
470452,"02404","ChIJXRBd_Xd1Iw0Rxp78f9fQGr8",40.68233346,-8.47084988,"Continente Bom Dia Albergaria-a-Velha","PT","Albergaria-a-Velha","Aveiro","Rua Comendador Augusto Martins Pereira","3850-089",209756,NA
470453,"00006","ChIJbVfqVJD5Ig0RhNww_4mwQG8",40.19419588,-8.40871413,"Continente Coimbrashopping","PT","Coimbra","Coimbra","Avenida Mendes Silva","3030-193",209756,NA
470454,"00458","ChIJcQEPc2KYIw0R0aJ0N3m-V_0",40.64924466,-8.6148854,"Continente Aveiro","PT","Esgueira","Aveiro","Estrada da Taboeira","3800-000",209756,"Aveiro Shopping Center, Quinta Simão Sul"
470455,"00340","ChIJSSlUiw1lJA0Rfah9lsk25iY",41.14783184,-8.63403874,"Continente Bom Dia Massarelos","PT","Massarelos","Porto","Alameda de Basílio Teles 152","4150-138",209756,NA
470456,"01059","ChIJZ3v48Sq9Iw0RMcvYjYcsLr4",40.59571258,-8.66235982,"Continente Modelo Ilhavo","PT","Ílhavo","Aveiro","Via do Mercado","3830-246",209756,NA
470457,"00207","ChIJL7dBSnl0Gg0ReCPkNuzYqt4",38.00562432,-7.86810193,"Continente Beja","PT","Beja","Beja","Rua Zeca Afonso","7800-522",209756,NA
470458,"01978","ChIJbd76XqIoGw0RbjDiGqxTQi0",37.15196481,-8.5529842,"Continente Portimão Cabeço do Mocho","PT","Portimão","Faro","Rua das Papoilas","8500-313",209756,"Cabeço do Mocho"
470459,"00221","ChIJ6fSUMHqmGA0Rdaj_S1LTEy0",39.55839829,-8.97756152,"Continente Modelo Alcobaça","PT","Alcobaça","Leiria","Rua General Humberto Delgado","2460-052",209756,NA
470460,"00257","ChIJfeyGU6RfYAwR3gItNaTYUdQ",32.65921843,-16.95072456,"Continente Modelo MadeiraShopping","PT","Funchal","Madeira","Rua dos Alecrins","9020-119",209756,"Centro Comercial Madeira Shopping - Caminho Sta. Quitéria"
470461,"01704","ChIJs7oVQoZmJA0RuV_v4y6lfuY",41.207104,-8.611842,"Continente Bom Dia Ponte da Pedra","PT","Pte. da Pedra","Porto","Rua Ponte da Pedra 240-302","4470-108",209756,"Centro Empresarial 3A"
470462,"01397","ChIJJRPMkdbNHg0R2RkQa3e9PzQ",38.75058926,-9.27489678,"Continente Bom Dia Massamá Sul","PT","Massamá","Lisboa","Rua Sebastião e Silva 3","2734-838",209756,"lote"
470463,"03341","ChIJN96_swjjJA0RKSgmvhqxKSU",41.571623,-8.26928,"Continente Bom Dia Póvoa de Lanhoso","PT","Póvoa de Lanhoso","Braga","Rua Teixeira Ribeiro 212","4830-512",209756,NA
470464,"00265","ChIJM3onPd9jJA0R1bJavz58ziQ",41.2022343,-8.5457687,"Continente Modelo Ermesinde","PT","Ermesinde","Porto","Rua das Macieiras 330","4450-502",209756,NA
470465,"00215","ChIJw6enE3buGA0Rr1XAc98knO4",39.24312639,-8.68784585,"Continente Santarém","PT","Santarém","Santarém","R. Alexandre Herculano","2005-181",209756,"Quinta S. Bernardo, Bairro S. Vicente"
470466,"00927","ChIJyeVFKDc2GQ0RbNhqGO2bhuY",38.65194688,-9.06607973,"Continente Barreiro","PT","Barreiro","Setúbal","Rua Cândido de Oliveira","2830-000",209756,"e Rua D. João I, Verderena"
470468,"02632","ChIJK7Z9OLNKGQ0RxVGe-OTuzj4",38.61238658,-9.19108819,"Continente Bom Dia Charneca da Caparica","PT","Charneca de Caparica","Setúbal","Rua António Andrade 1168A","2820-287",209756,NA
470469,"00267","ChIJU2YFgwgHIw0RKHx14mVsEjE",40.44489909,-8.45084283,"Continente Modelo Anadia","PT","Anadia","Aveiro","N1","3780-222",209756,"Malaposta"
470470,"02754","ChIJ7X0HYAT5Ig0R4PdO34sCsSY",40.21312462,-8.43387659,"Continente Bom Dia Coimbra","PT","Coimbra","Coimbra","Avenida Fernão de Magalhães 333","3000-176",209756,NA
470471,"00011","ChIJiY6EMAMtGQ0RxJTfKJeomuk",38.83419486,-9.15648498,"Continente Loureshopping","PT","Loures","Lisboa","Avenida Descobertas 257","2670-482",209756,"Urbanização Quinta do Inquisidor, Loureshopping"
470472,"00293","ChIJ2-e9R7_uIg0R5aBcE-8uVzE",40.11668707,-8.2388896,"Continente Modelo Lousã","PT","Lousã","Coimbra","Avenida Doutor José Maria Cardoso","3200-202",209756,NA
470473,"00268","ChIJW_ibU9GGIw0RevIV07KWsNs",40.54046876,-8.67826229,"Continente Modelo Vagos","PT","Vagos","Aveiro","Rua Cândido dos Reis","3840-560",209756,"Estrada Nacional 109"
470474,"00283","ChIJG23TLhnSGw0RrCzFBc0d56U",38.19020195,-8.56589802,"Continente Modelo Grândola","PT","Grândola","Setúbal","R. Arlindo Vicente","7570-125",209756,"Bairro da Liberdade"
470475,"00259","ChIJGT3wFXg4GQ0Rbs5kxjQNKL4",38.64375504,-8.97875685,"Continente Modelo Moita","PT","Moita","Setúbal","Rua de Palmela","2860-297",209756,"Quinta do Carvalhinho"
470476,"02692","ChIJURAuD6ZGGQ0RskmLi4sEk-0",38.56795565,-8.93517764,"Continente Bom Dia Quinta do Anjo","PT","Quinta do Anjo","Setúbal","Rua Venâncio da Costa Lima 189","2950-805",209756,NA
470477,"00333","ChIJK0AvHeFmJA0RUsMCu2rg6P4",41.23658248,-8.59667258,"Continente Maia Jardim","PT","Maia","Porto","Rua Agostinho da Silva Rocha","4475-451",209756,"Nogueira"
470478,"01000","ChIJD_sXrNJ4JA0RrFYCWREgmZo",40.99236137,-8.572739,"Continente Modelo Mozelos","PT","Mozelos","Aveiro","Rua do Murado 292","4535-211",209756,NA
470479,"02634","ChIJl1CpSNDAJQ0RCSS53MsLg-g",41.82277143,-8.87077225,"Continente Bom Dia Vila Praia de Âncora","PT","Vila Praia de Âncora","Viana do Castelo","Rua 5 de Outubro","4910-456",209756,NA
470480,"00304","ChIJLZSrVlJkJA0RhZvN9CrZ5FY",41.16689706,-8.61297185,"Continente Bom Dia Vale Formoso","PT","Vale Formoso","Porto","Rua Luís Aguiar 16-26","4250-269",209756,NA
470481,"00270","ChIJ7VdQglnwGA0RMwrTisuXbUw",39.19644173,-8.62075325,"Continente Modelo Almeirim","PT","Almeirim","Santarém","R. do Matadouro Mun. 119","2080-107",209756,NA
470482,"00201","ChIJNVv6zRjMGg0R2dY0B06eW-o",37.09050174,-8.24108454,"Continente Modelo Albufeira","PT","Albufeira","Faro","Rua do Município 32","8200-161",209756,"Lote"
470483,"00277","ChIJZ7IXT4FeJA0Rm-xQ3CB1Y2s",41.32556761,-8.5676901,"Continente Modelo Trofa","PT","Trofa","Porto","Avenida Trofa Velha","4785-716",209756,"S. Tiago do Bougado"
470484,"01703","ChIJH9gKT-7aJA0Rl3jdZQ8Ax3Q",41.51095895,-7.98840637,"Continente Bom Dia Cabeceiras de Basto","PT","Cabeceiras de Basto","Braga","Avenida Cardeal Dom António Ribeiro","4860-306",209756,NA
470485,"04291","ChIJKYRi9ljLHg0R1_GNxkYoVwo",38.70664242,-9.20481896,"Continente Bom Dia Restelo","PT","Lisboa","Lisboa","Rua Conselheiro Martins de Carvalho","1400-069",209756,NA
470486,"02090","ChIJ68k4pQfyJA0RtflKUh5dSNg",41.37195903,-8.31063129,"Continente Modelo Vizela (São João)","PT","Vizela","Braga","Rua Comendador Joaquim de Sousa Oliveira","4815-401",209756,NA
470487,"01985","ChIJc8NprK3IHg0RYm4Yq1SaZsU",38.69298459,-9.35835779,"Continente Bom Dia Parede II","PT","Parede","Lisboa","Rua Timor 74","2775-291",209756,NA
470488,"00272","ChIJ13FvOVB6JA0RL1pkIiYrKWA",41.06939736,-8.62532576,"Continente Modelo Gulpilhares","PT","Gulpilhares","Porto","Rua Norton de Matos","4405-671",209756,"Rua das Pedrinhas Brancas"
470489,"02089","ChIJm1pOk5RfYAwRojlThMw3-Ww",32.65019343,-16.93781964,"Continente Modelo São Martinho","PT","Funchal","Madeira","Caminho de São Martinho 14","9000-070",209756,NA
470490,"00204","ChIJS58egFpKOw0RNLLH7BnWm0I",41.31161895,-7.73296422,"Continente Vila Real","PT","Vila Real","Vila Real","Avenida do Regimento de Infantaria 13 13 40","5000-436",209756,NA
470491,"03594","ChIJtyBDqauyGg0Ry3-kHArq_XI",37.03296607,-7.96245628,"Continente Bom Dia Faro","PT","Faro","Faro","Rua Norton de Matos 20-22","8005-267",209756,NA
470492,"01707","ChIJp-YtSKcyGQ0R87F9tC_HEkU",38.79270931,-9.17305724,"Continente Bom Dia Odivelas","PT","Odivelas","Lisboa","Rua José Gomes Monteiro","2675-341",209756,"Lojas 1/2 Edifício Plaza"
470493,"01053","ChIJY9316N1nJA0R5_QVZXSlZH0",41.25502215,-8.65365658,"Continente Modelo Mira Maia","PT","Moreira","Porto","Estrada Real 95","4470-274",209756,"Maia Vivaci"
470494,"00335","ChIJDTB_ZQw1GQ0RHery4oGh5-w",38.65321634,-9.15213683,"Continente Bom Dia Laranjeiro","PT","Laranjeiro","Setúbal","Praceta Luís Sá 2/8","2810-371",209756,NA
470495,"00321","ChIJn8x2Hp8zGQ0R6pvZIwAwXVI",38.73138561,-9.14170656,"Continente Bom Dia Almirante Barroso","PT","Lisboa","Lisbon","Rua Almirante Barroso 9-9A-9B","1000-012",209756,"S. Sebastião da Pedreira"
470496,"00224","ChIJiSYuENvdOg0RPrJbXwUEah8",41.76423912,-7.46760942,"Continente Modelo Chaves","PT","Chaves","Vila Real","Av. Cocanha","5400-570",209756,NA
470497,"00234","ChIJZcqTZC8oHw0RjQhEMgKYURA",38.95397836,-9.3342323,"Continente Modelo Mafra","PT","Mafra","Lisboa","R. da Escola","2640-577",209756,"Estrada Nacional 116 - Salgados"
470498,"00845","ChIJkyfZONxfYAwRzlGARaWBNYM",32.66016594,-16.91988482,"Continente Modelo Viveiros","PT","Funchal","Madeira","Estrada Dr. João Abel de Freitas","9000-310",209756,"ViveirosSão Roque"
470499,"02087","ChIJs-keueFeYAwRhCliJxvNmNY",32.66972578,-16.97691323,"Continente Modelo Estreito Câmara de Lobos","PT","Estreito De Câmara","Madeira","R. das Vinhas","9325-063",209756,"Estreito Camara de Lobos Igreja"
470500,"00216","ChIJH5WFW8-XJA0REex8PJ4IRxM",41.18323788,-8.14913806,"Continente Modelo Marco de Canaveses","PT","Marco de Canaveses","Porto","R. 1º de Maio","4630-205",209756,"Tuías, Lugar do Cotovio Edif. Sonae"
470501,"00005","ChIJtYnVAVpzIg0RV41fGuJHyiw",39.73266433,-8.82356479,"Continente Leiria","PT","Leiria","Leiria","R. Q.ta do Seminário","2400-441",209756,"Rua do Alto do Vieiro, Leiria Shopping, IC2"
470502,"00252","ChIJlXBGKLFUBQ0Rr4L0L_KhMv4",37.02858934,-7.85596847,"Continente Modelo Olhão","PT","Olhão","Faro","Estrada Nacional 125","8700-173",209756,"Sítio do Belmonte"
470503,"00297","ChIJS_AWIQaCGA0R4iCFP9k7fC0",39.66055839,-8.58315184,"Continente Modelo Ourém","PT","Ourém","Santarém","Rua do Vale da Aveleira","2490-542",209756,NA
470504,"00313","ChIJVxfunQQyGQ0R2TENBMJn2KE",38.790213,-9.10693578,"Continente Bom Dia Sacavém","PT","Lisboa","Lisboa","Quinta do Património 20","2685-010",209756,"Sacavém, Urbanização, Lote"
470505,"01503","ChIJHZDBfkCVGw0RulIKAHMeBGI",37.96381919,-8.85815975,"Continente Modelo Sines","PT","Sines","Setúbal","A26-1","7520-000",209756,"4, Loteamento Municipal a norte da R52, Lote"
470506,"00211","ChIJL-PIor3rJA0Raplhxli4BSI",41.36198668,-8.19748817,"Continente Modelo Felgueiras","PT","Felgueiras","Porto","Rua Professor Joaquim Barros Leite","4610-211",209756,NA
470507,"00205","ChIJA1ayg6uzGA0RRG5TZUqxU7M",39.4131898,-9.140455,"Continente Modelo Caldas da Rainha","PT","Caldas da Rainha","Leiria","Rua Dr Bernardino António Carv. Pargana","2500-136",209756,NA
470508,"02813","ChIJa6ZqFYRlJA0RLsqfMabqqHk",41.16222538,-8.653378,"Continente Bom Dia Cufra (Av. da Boavista)","PT","Porto","Porto","Avenida da Boavista 2528","4100-119",209756,NA
470509,"00001","ChIJeSSXE_ZlJA0RZh243ZBbk6o",41.18239428,-8.65801006,"Continente Matosinhos","PT","Senhora da Hora","Porto","Rua João Mendonça 505","4464-503",209756,NA
470510,"00284","ChIJtcDsUFhLFw0RiPCZ8FVU0Fc",38.42417386,-7.52338081,"Continente Modelo Reguengos","PT","Reguengos de Monsaraz","Évora","Rua da Junqueira","7200-516",209756,NA
470511,"00867","ChIJ4byYBhJfYAwRkUEYaqT4DFs",32.65470666,-16.97138588,"Continente Modelo Câmara de Lobos","PT","Câmara de Lobos","Madeira","Rua Frei Pedro da Guarda","9300-066",209756,NA
470512,"00239","ChIJHSlu7oNJOg0RRKPyVZE7YMA",41.80376336,-6.78816473,"Continente Modelo Bragança","PT","Bragança","Bragança","Avenida Abade de Baçal 68","5300-068",209756,NA
470513,"00278","ChIJWx45deo3GQ0RQJNXdosrfXM",38.65502958,-9.03344499,"Continente Modelo Alhos Vedros","PT","Alhos Vedros","Setúbal","N11-1 11-1","2860-004",209756,"(Extinta Corticeira Ibérica),Estrada Nacional"
470514,"01058","ChIJgzGoiz_PHg0R_4Kmmh89zbE",38.71644114,-9.34429446,"Continente Modelo Tires","PT","São Domingos de Rana","Lisboa","R. Principal 792","2785-204",209756,"Rua Amália Rodrigues, nº"
470515,"03605","ChIJY-PmsE5WJA0R_9sZlD0J_ck",41.54137594,-8.430292,"Continente Bom Dia Braga - Quinta das Portas","PT","Braga","Braga","Rua de Abraão","4705-076",209756,"Quinta das Portas, nº120"
470516,"01169","ChIJ5wDkpjOEIw0Rdb09O2TR3lE",40.86564317,-8.61402523,"Continente Modelo Ovar","PT","Ovar","Aveiro","R. Dr. Mário Sacramento","3880-783",209756,"Freguesia de S. João"
470517,"01906","ChIJu_jLoHNKGQ0RpAAdIHGUGnI",38.62428672,-9.12607606,"Continente Bom Dia Cruz de Pau","PT","Cruz de Pau","Setúbal","Praceta Quinta dos Pinheiros e Girassóis","2845-037",209756,NA
470518,"00010","ChIJ4WUAJUZhJA0RlBAohWit7vk",41.22026709,-8.56237272,"Continente Maiashopping","PT","Porto","Porto","Lugar de Ardegães 1009","4445-000",209756,"Maia, Apartado"
470519,"01904","ChIJ2cFjGFUyGQ0Rwsz5oB8lm7o",38.7561005,-9.14312198,"Continente Bom Dia Alvalade","PT","Lisboa","Lisboa","Rua Acácio de Paiva 22","1700-007",209756,NA
470520,"00237","ChIJgaUeUJghGQ0RUznYiyUhxes",38.91976325,-8.87223193,"Continente Modelo Porto Alto","PT","Samora Correia","Santarém","Estrada da Samorena","2135-000",209756,"Km109, Nacional 10"
470521,"00303","ChIJffL_3gYzGQ0R9Yn_PRj35kc",38.74796844,-9.14878363,"Continente Bom Dia Campo Grande","PT","Campo Grande","Lisboa","Campo Grande 1-A","1700-086",209756,NA
470522,"00248","ChIJY1c2ue-LJA0RfwdX_9c2o-k",41.22538374,-8.40856343,"Continente Modelo Rebordosa","PT","Rebordosa","Porto","R. do Vilar","4580-340",209756,"Rebordosa"
470523,"02403","ChIJpwLZvdk8Iw0RdAmuhlQYjOg",40.52589881,-8.08559955,"Continente Bom Dia Tondela","PT","Tondela","Viseu","Rua Doutor Fernando de Figueiredo","3460-551",209756,"Rotunda dos Combatentes do Ultramar, Fojo"
470524,"00016","ChIJk72PI9-FIw0RCw9Rm6albtE",40.87518871,-8.63388831,"Continente Ovar","PT","Ovar","Aveiro","Av. D. Manuel I","3880-109",209756,"Sports Fórum Centro Comercial Dolce Vita"
470525,"03198","ChIJNei60nClOw0R1QuFyfiyXHs",41.53919328,-6.95720931,"Continente Bom Dia Macedo de Cavaleiros","PT","Macedo de Cavaleiros","Bragança","R. Beato Bento de Castro","5340-249",209756,"Rua Dr. Aguedo de Oliveira"
470526,"01910","ChIJDfOP-D-dGA0RlwxKYO7hzEU",39.63583803,-8.68287122,"Continente Bom Dia Fátima","PT","Fátima","Santarém","Rua das Terras Novas","2495-000",209756,NA
470527,"00298","ChIJ8fRgS8mpGA0R9U_Q9tcFXMU",39.6116686,-9.06405296,"Continente Modelo Nazaré","PT","Nazaré","Leiria","Praca Maria do Mar","2450-287",209756,"Avenida Abílio Santos e Sousa 3"
470528,"00262","ChIJtSiH7XtGJA0RPC9lHyRTp-w",41.3934167,-8.75471242,"Continente Modelo Póvoa de Varzim","PT","Póvoa de Varzim","Porto","Rua 25 de Abril 55","4495-252",209756,NA
470529,"00389","ChIJx-IIzW0uGQ0Ra4yBy9l04f0",38.8262119,-9.08800184,"Continente Modelo São João da Talha","PT","São João da Talha","Lisboa","Estrada Nacional 10","2695-671",209756,"Quinta da Maçaroca"
470530,"00250","ChIJu53EYGpjJA0R_9BDywoTnFs",41.14525403,-8.55298875,"Continente Modelo São Cosme","PT","São Cosme","Porto","Rua Luís de Camões 706","4420-490",209756,"Largo dos Carregais"
470531,"01393","ChIJP-lkmRZSJA0ROqYZXhrX7NE",41.53000085,-8.64205547,"Continente Modelo Barcelos","PT","Vila Frescainha (São Pedro)","Braga","Rua do Passal","4750-850",209756,"Freguesia de Vila Frescaínha de S. Pedro"
470532,"01505","ChIJZSpQfM7VPA0RIEi6xBshD_4",40.4129707,-7.71183155,"Continente Bom Dia Seia","PT","Seia","Guarda","Rua Dr. Gaspar Rebelo","6270-000",209756,NA
470533,"00295","ChIJMbZudpbMPA0RNn7UqwfjXsU",40.60234074,-7.76116481,"Continente Modelo Mangualde","PT","Mangualde","Viseu","Av. Conde Dom Henrique","3530-201",209756,NA
470534,"01008","ChIJG-p4wJV8JA0RE7j7pQgc7-c",41.10201628,-8.55485277,"Continente Modelo Avintes","PT","Avintes","Porto","Rua Estádio do Futebol Clube de Avintes","4430-826",209756,NA
470535,"00494","ChIJPzW-Y3xmIg0Rb2CcwVgeiRk",39.91445027,-8.62119963,"Continente Modelo Pombal","PT","Pombal","Leiria","R. Dr. Saúl Pires Machado","3100",209756,NA
470536,"00003","ChIJHXDgjAjFHg0RB5eg72nCy-4",38.73768255,-9.39923682,"Continente Cascais","PT","Alcabideche","Lisboa","Estrada Nacional 9 118","2645-543",209756,NA
470537,"00446","ChIJAfVprHWxGg0RMDEKcJS7uKo",37.13094453,-8.00483198,"Continente Loulé","PT","Loulé","Faro","Avenida Manuel Maria Laginha 231","8100-231",209756,"Urbanização Vale das Rãs"
470538,"00940","ChIJSQEGiQViJA0Rq2cHM5YUB2o",41.1979431,-8.49127997,"Continente Valongo","PT","Valongo","Porto","Av. do Conhecimento 75","4440-837",209756,"Rua Julião Sarmento 285"
470539,"01702","ChIJHRrJntz4JA0RGzNHErzKrAM",41.51429616,-8.44883521,"Continente Bom Dia Celeirós","PT","Celeirós","Braga","Av. de São Lourenço","4705-474",209756,"Celeirós (Estrada Nacional 14) Lugar da Cruz"
470540,"00803","ChIJ31mfzOCKRwsREMVW12rIK-Q",38.52990136,-28.63204118,"Continente Modelo Horta","PT","Horta","Açores","Estrada Príncipe Alberto do Mónaco 230","9900-038",209756,"Apartado"
470541,"00309","ChIJEz3wMzLJHg0RHmgb0_jo8DE",38.69598549,-9.30933805,"Continente Bom Dia Oeiras","PT","Oeiras","Lisboa","Avenida Embaixador Augusto de Castro 14","2780-199",209756,NA
470542,"00219","ChIJEbxc5GVfJA0RuyuKISZEPME",41.34232132,-8.49505706,"Continente Modelo Santo Tirso","PT","Santo Tirso","Porto","R. Bernardino Alves Barbosa Santarém 140","4780-140",209756,NA
470543,"02402","ChIJl78ONsFpJA0R9v7Xcn_VSy4",41.25482084,-8.72091355,"Continente Bom Dia Lavra","PT","Lavra","Porto","Rua Professor Ofélia da Cruz Costa 720-740","4455-137",209756,NA
470544,"00231","ChIJV6FUGdV7Iw0R5sxbmtAfpT4",40.85626221,-8.39563412,"Continente Modelo Vale de Cambra","PT","Vale de Cambra","Aveiro","R. da Corredoura","3730-401",209756,"Vila Chã"
470546,"00282","ChIJoX823Xx_JA0RvkWPHAQsHbk",40.96729403,-8.53738722,"Continente Bom Dia São João de Ver","PT","Aveiro","Aveiro","Rua Shopping 36","4520-605",209756,"São João de Ver, Centro Comercial Suil Parque"
470547,"00261","ChIJJaAWLJ6CIw0RwXNqVkXnVTE",40.83061718,-8.48462021,"Continente Modelo Oliveira de Azeméis","PT","Oliveira de Azeméis","Aveiro","Avenida Ferreira de Castro","3720",209756,NA
470548,"01054","ChIJOwogfeFNGQ0RsEi3gRpfdO8",38.48161634,-9.10471991,"Continente Modelo Sesimbra","PT","Sesimbra","Setúbal","Avenida João Paulo II","2970-866",209756,"Estrada Nacional 378, Venda Nova"
470549,"01415","ChIJuf70ey7OHg0R80DGDU3AiYM",38.77332376,-9.31644662,"Continente Modelo Cacém","PT","Rio de Mouro","Lisboa","Rua Marquês Pombal 25","2635-600",209756,NA
470550,"00279","ChIJochpaCQ8PQ0RDgArN2qj-ZY",40.15515121,-7.49566514,"Continente Modelo Fundão","PT","Fundão","Castelo Branco","Rua Cidade da Covilhã","6230-298",209756,NA
470551,"03573","ChIJh_OS_-b9Fg0Rsl9jK_cWcNs",39.01530866,-7.07463531,"Continente Bom Dia Campo Maior","PT","Portalegre","Portalegre","Estrada Nacional 371","7370-201",209756,"Prado da Fonte Nova"
470552,"00307","ChIJUzj-VfFlJA0RSTchJ4A10Mo",41.180912,-8.654984,"Continente Bom Dia NorteShopping","PT","Matosinhos","Porto","Rua Sara Afonso 105-117","4460-841",209756,NA
470553,"00322","ChIJMbKq8KfNHg0Ra9c9Pxv5uN0",38.75847911,-9.23440372,"Continente Bom Dia Amadora","PT","Lisboa","Lisbon","Largo Dr. Dário Gandra Nunes 3-3A","2700-279",209756,NA
470554,"00232","ChIJ_2iaRDTQHg0RWj1ZoPD41oU",38.79934434,-9.32629197,"Continente Modelo Tapada das Mercês","PT","Algueirão-Mem Martins","Lisbon","Av. Embaixador Aristides Sousa Mendes","2725-537",209756,"Freguesia de Algueirão-Mem Martins"
470555,"00228","ChIJI71icFdhJA0R_xNwBO41bkE",41.206361,-8.56083952,"Continente Modelo Maia","PT","Águas Santas","Porto","Avenida Lidador da Maia","4425-116",209756,"Águas Santas, 116"
470556,"00210","ChIJIUJLtviBIw0RY0SgmStpXls",40.890163,-8.49185,"Continente São João da Madeira","PT","São João da Madeira","Aveiro","Avenida Doutor Renato Araújo 1625","3700-346",209756,NA
470557,"03585","ChIJK38ibmRiGA0RaqJ0WlliBuQ",39.4615893,-8.4637215,"Continente Bom Dia Entroncamento","PT","Entroncamento","Santarém","Avenida José Eduardo Vitor das Neves","2330-066",209756,NA
470558,"02618","ChIJoxq_jMRlJA0Rgv0ekcu22WQ",41.18561726,-8.63117508,"Continente Bom Dia Padrão da Légua","PT","São Mamede de Infesta","Porto","Rua Nova do Seixo 689","4460-384",209756,NA
470559,"00327","ChIJh6IwYSfNHg0R2vU7uOdOjps",38.749879,-9.204775,"Continente Bom Dia Benfica","PT","Benfica","Lisboa","Rua Olivério Serpa LT1","1500-471",209756,"Benfica"
470560,"01050","ChIJVZF9_VD-JA0Rq5PDIAr71bs",41.57927405,-8.42897198,"Continente Braga Nova Arcada","PT","Braga","Braga","Avenida do Cávado 134","4700-084",209756,NA
470561,"00462","ChIJBz-NDyM5GQ0RXQGk8W8zmhU",38.69379372,-8.94243159,"Continente Montijo","PT","Montijo","Setúbal","Rua da Azinheira","2870-500",209756,"Zona Industrial Pau Queimado, Afonsoeiro"
