"id","identifier","googlePlaceId","lat","lng","name","country","city","province","streetAndNumber","zip","businessId","addressExtra"
470562,"00471","ChIJpzzaKkI0Iw0RBH6lxTqeiek",40.63510336,-7.84453542,"Continente Modelo Retail Park Viseu","PT","Viseu","Viseu","Av. Fortes da Gama 16","3505-639",209756,"Quinta da Magarenha"
470563,"04351","ChIJj4NhBvJQIw0RL9ywZATMjUA",40.90150523,-7.93480132,"Continente Bom Dia Castro Daire","PT","Castro Daire","Viseu","Av. 25 de Abril","3600-124",209756,NA
470564,"00226","ChIJMXWHNxR7JA0Reruk_0Pt664",41.09726531,-8.59818505,"Continente Modelo Gaia (Rechousa)","PT","Rechousa","Porto","Rua Alto das Torres 891","4430-010",209756,"Mafamude"
470565,"01700","ChIJfZp9A7K1Gg0RY1woylG_YuQ",37.07462075,-8.09563321,"Continente Modelo Quarteira","PT","Quarteira","Faro","Avenida de Ceuta","8125-303",209756,"lote 1, Local dos Cavacos"
470566,"00246","ChIJAx0gXHnQHg0R0cy4KmgOJM0",38.81382327,-9.36205041,"Continente Modelo Sintra/Lourel","PT","Lourel","Lisboa","Estrada da Cavaleira 1","2710-140",209756,NA
470567,"00289","ChIJmZSsP8woGQ0Rwg-KfmtdwZ4",38.89071706,-9.04222889,"Continente Modelo Alverca","PT","Alverca do Ribatejo","Lisboa","N10","2615-382",209756,"10 Km,Estrada Nacional,Rua António Ferreira do Carmo"
470568,"00325","ChIJ70sVDkl7JA0R0EL_Lcd39Rk",41.11326085,-8.59050087,"Continente Bom Dia Boucinhas","PT","Vila Nova de Gaia","Porto","Av. Vasco da Gama","4430-247",209756,"Lugar de Boucinhas"
470569,"00235","ChIJTTT3UpdjJA0R2BHzLEptd9g",41.17447025,-8.55534852,"Continente Modelo Rio Tinto","PT","Rio Tinto","Porto","Avenida Doutor Domingos Gonçalves de Sá","4435-213",209756,NA
470570,"01056","ChIJ9eEuKbrqJA0R7AUf4GtUgbk",41.32446508,-8.14928191,"Continente Modelo Lixa","PT","Vila Cova de Lixa","Porto","Av. Dr. Machado de Matos","4615",209756,NA
470571,"00280","ChIJRxHcwEToJA0RzhsLK53VqBc",41.44399217,-8.16568224,"Continente Modelo Fafe","PT","Fafe","Braga","Via Circular","4820-273",209756,"Quinchães"
470572,"02076","ChIJBUOJYozSHg0RPsvL5c9Hrl0",38.80739199,-9.22786324,"Continente Bom Dia Caneças","PT","Lisboa","Lisboa","Rua Coronel João Brás de Oliveira","1685-581",209756,"Caneças"
470573,"00214","ChIJ9R0exqx-GA0RF21-OiInRP8",39.60216765,-8.39766342,"Continente Modelo Tomar","PT","Tomar","Santarém","Avenida Doutor Aurélio Ribeiro","2300-410",209756,"Lugar da Palhavã, Santa Maria dos Olivais"
470574,"00253","ChIJ-VKszdc3GQ0R71KJ83Gm06g",38.63834052,-9.04820648,"Continente Modelo Barreiro","PT","Barreiro","Setúbal","R. Santo António","2830",209756,"32, Alto do Romão lote, Quinta da Lomba, Santo André"
470575,"00241","ChIJdTekGjtcPQ0RxgyJ7Nlnxp0",39.83315592,-7.49538316,"Continente Modelo Castelo Branco","PT","Castelo Branco","Castelo Branco","Av. da Europa","6000-145",209756,"Quinta da Taipa"
470576,"00255","ChIJ0RczZc9AGQ0RgNIeVVpA95A",38.6196861,-8.91396656,"Continente Modelo Pinhal Novo","PT","Pinhal Novo","Setúbal","Rua Gago Coutinho e Sacadura Cabral","2955-189",209756,"N252, Lugar da Cascalheira"
470577,"04121","ChIJE-O-0kQRIg0RkDyT5qE5EGA",39.87038677,-8.9397751,"Continente Bom Dia Vieira de Leiria","PT","Marinha Grande","Leiria","R. Manuel Dinis Parreira","2430-725",209756,NA
470578,"00465","ChIJ-0pC8_z4Ig0RU1phjt38Kgw",40.21162926,-8.44307536,"Continente Fórum Coimbra","PT","Coimbra","Coimbra","Avenida José Bonifácio de Andrade e Silva 1","3040-389",209756,NA
470579,"00269","ChIJW7khnqMOIg0R2AolDFeMlwU",39.73505066,-8.93409442,"Continente Modelo Marinha Grande","PT","Marinha Grande","Leiria","Av. Dr. José Henriques Vareda 122","2430-308",209756,NA
470580,"00263","ChIJM5rfRE6dJQ0R_D3BfxRm_1E",42.07278168,-8.4967099,"Continente Modelo Monção","PT","Viana do Castelo","Viana do Castelo","Avenida da Boavista","4950-855",209756,"Monção, Veiga Velha - Cortes"
470581,"00209","ChIJk0gDOsq3JQ0R0yPXH6ypv70",41.70426889,-8.81477943,"Continente Viana do Castelo","PT","Viana do Castelo","Viana do Castelo","R. do Ameal","4900-204",209756,"Meadela"
470582,"00379","ChIJsT25cyPQHg0RV_e0t0ynn-g",38.78874079,-9.33978379,"Continente Modelo Mem Martins","PT","Algueirão-Mem Martins","Lisboa","R. António Feijó","2725-397",209756,"Com a rua dos Casais"
470584,"00212","ChIJPUiDE6AjPQ0RaeQr3RT9YZI",40.27114983,-7.50235745,"Continente Covilhã","PT","Covilhã","Castelo Branco","Alameda da Europe","6200-546",209756,"Serra Shopping, Quinta do Pinheiro"
470585,"00206","ChIJx8U4oZM5GQ0R6a2OBtbHVpE",38.71070345,-8.98788873,"Continente Modelo Montijo","PT","Montijo","Setúbal","Estrada Circular","2870-152",209756,"Lugar do Arneiro 22"
470586,"04420","ChIJz1-WJe1lJA0RwlPkuvSUrls",41.17661874,-8.64761586,"Continente Bom Dia Via Rápida (Porto)","PT","Porto","Porto","Rua Engenheiro Ferreira Dias 954","4149-008",209756,NA
470587,"00238","ChIJV4bkC5DoGA0R4uovyGnPGB0",39.16611931,-8.77940787,"Continente Modelo Cartaxo","PT","Cartaxo","Santarém","N3","2070-621",209756,NA
470588,"00319","ChIJ64bf2YFvJA0R2OKROvzk5YU",41.15500208,-8.66362346,"Continente Bom Dia Foz","PT","Porto","Porto","Rua João de Barros 265","4150-414",209756,NA
470590,"00299","ChIJtWWCVfalJQ0RuW_eBCmA-HA",41.759746,-8.585808,"Continente Modelo Ponte de Lima","PT","Ponte de Lima","Viana do Castelo","Rua Conde de Aurora","4990-035",209756,NA
470591,"01504","ChIJ-8dOrL1lJA0R5ZPmL_m4Cdw",41.17065221,-8.63542322,"Continente Bom Dia Ramalde","PT","Porto","Porto","Rua João dos Santos Ferreira","4250-507",209756,"lote 43"
470592,"00223","ChIJyV6pwMstHw0R1DZUVKJ6dno",39.08066358,-9.2600401,"Continente Modelo Torres Vedras","PT","Torres Vedras","Lisboa","Avenida da Liberdade","2560-970",209756,"Urbanização da Conquinha"
470593,"00805","ChIJ6TGtfFrRRQsR5Vqckv1RhN0",38.72858158,-27.06731453,"Continente Modelo Praia da Vitória","PT","Praia da Vitória","Açores","Estrada da Circunvalação","9760-400",209756,"Praia da Vitória"
470594,"00245","ChIJMSa-FgX_JA0Rmj5FYwwZovc",41.5612033,-8.44919892,"Continente Modelo Braga","PT","Braga","Braga","Rua de Seara","4700-154",209756,"Feital, Frossos"
470595,"00439","ChIJUY8Pl-LXHg0R9mRcX4M9i74",38.94452368,-9.35546896,"Continente Mafra","PT","Mafra","Lisboa","Rua Professor Armindo Ayres de Carvalho 11","2640-453",209756,NA
470596,"00329","ChIJyZj_yCu2JQ0RQJY-KgnLLUM",41.69462073,-8.83261985,"Continente Bom Dia Viana do Castelo","PT","Viana do Castelo","Viana do Castelo","Rua General Humberto Delgado 101","4900-317",209756,NA
470597,"00007","ChIJUxnMMSBKGQ0RH18hdFa07l8",38.61308663,-9.10355549,"Continente Seixal","PT","Seixal","Setúbal","Av. Libertadores de Timor Loro Sae 10","2840-293",209756,"RioSul Shopping"
470598,"04321","ChIJ100zhAonHw0RfYudxE_Oxk4",38.96392805,-9.41281301,"Continente Bom Dia Ericeira","PT","Ericeira","Lisboa","Urbanização Quinta Ribeira da Baleia","2655-350",209756,NA
470599,"00806","ChIJZb2M3tvWXAsRTlVANPjOsd8",37.820442,-25.527267,"Continente Modelo Ribeira Grande","PT","Ponta Delgada","Açores","Rua Adolfo Coutinho de Medeiros","9600-516",209756,"Ribeira Grande"
470600,"02400","ChIJWwcV-tH-Ig0RH377SJ4ryvM",40.2514534,-8.43006592,"Continente Modelo Coimbra - Eiras","PT","Coimbra","Coimbra","R. Barca Ribeira de Eiras","3020-497",209756,"Coimbra Retail Park"
470601,"02085","ChIJWdtPxApjYAwR6VO8mCfR1wo",32.72057967,-16.76901337,"Continente Modelo Machico Centro","PT","Machico","Madeira","R. do Ribeirinho 47-49","9200-102",209756,"Machico"
470602,"02082","ChIJNREjd6FZYAwRzrb5Bl-Vqt8",32.678645,-17.058575,"Continente Modelo Ribeira Brava Centro","PT","Ribeira Brava","Madeira","Rua dos Dragoeiros 59","9350-150",209756,NA
470603,"03395","ChIJryZ0EpDHGw0RZaSedMMgW7Y",38.00966807,-8.69280189,"Continente Bom Dia Santiago do Cacém","PT","Santiago do Cacém","Setúbal","Avenida Dom Nuno Alvares Pereira","7540-103",209756,NA
470604,"03386","ChIJJ1ynfhbWGA0RNnP3676fA0s",38.98264733,-9.08034124,"Continente Bom Dia Arruda dos Vinhos","PT","Arruda dos Vinhos","Lisboa","Avenida Engenheiro Adriano Brito da Conceição","2630-299",209756,NA
470605,"01981","ChIJZRvERV3OHg0RHJ6A9zvPydQ",38.75130485,-9.30120927,"Continente Bom Dia São Marcos","PT","São Marcos","Lisboa","Estrada de São Marcos","2735-529",209756,NA
470606,"01902","ChIJ7-ayrsYoGQ0RB_uz7RreaWM",38.90241277,-9.04039131,"Continente Bom Dia Alverca","PT","Lisboa","Lisbon","Estr. Arcena 2","2315-009",209756,NA
470607,"00807","ChIJCfPqRPHVXAsRlQee0hCHRXI",37.74622281,-25.58471318,"Continente Modelo Lagoa","PT","Lagoa","Açores","Avenida Eng. Luís Alberto Mei. Martins Mota","9560-414",209756,"Estr. Regional da Atalhada,R. Direita"
470608,"01908","ChIJeSomHOguGQ0RwJiDsGJvCTI",38.86430052,-9.07182897,"Continente Bom Dia Póvoa de Santa Iria","PT","Póvoa de Santa Iria","Lisboa","Rua Américo Costa","2625-173",209756,"Quinta da Piedade"
470609,"01055","ChIJueiiGqiyJA0RNZtXQti8ZoU",41.17891726,-7.79414982,"Continente Modelo Régua","PT","Peso da Régua","Vila Real","R. de Lousada","5050-106",209756,"Quinta dos Montes, Freguesia de Godim"
470610,"00375","ChIJUQ61-_DKGA0RDQDgzAlyM7k",39.26298647,-9.15245,"Continente Modelo Bombarral","PT","Bombarral","Leiria","N361","2540-095",209756,"Zona das Actividades Económicas de Comercio"
470611,"00461","ChIJYbWXoTktGQ0RShA1qQvRA6c",38.818412,-9.174638,"Continente Loures","PT","Loures","Lisboa","Quinta Casal de Pipa EN 250","2670-339",209756,NA
470612,"00291","ChIJB-BGsRFvFw0RxA3SOGadAqk",38.85511305,-7.58132553,"Continente Modelo Estremoz","PT","Estremoz","Évora","IP2","7100-055",209756,"Quinta do Carmo, Freguesia de Santa Maria"
470613,"00847","ChIJTT14gd1hYAwRt8Cjk4Co2RQ",32.65332454,-16.84189574,"Continente Modelo Caniço","PT","Caniço","Madeira","Estrada João Gonçalves Zarco","9125-011",209756,"Edifício Caniço Shopping"
470614,"03609","ChIJFwAAAFSDIw0RXNXCDpZ40xU",40.80862986,-8.57751627,"Continente Bom Dia Avanca","PT","Avanca","Aveiro","Rua João Dias Nunes 15","3860-157",209756,"Quinta do Outeiro"
470615,"00242","ChIJn1IR6NuMJA0RD3-TznqSbCo",41.28346538,-8.35770586,"Continente Modelo Paços de Ferreira","PT","Carvalhosa","Porto","Travessa de São Domingos","4590-136",209756,NA
470616,"00312","ChIJ2VVTrGQzGQ0RB6RWgmaZzyA",38.71763125,-9.15677794,"Continente Bom Dia Santa Quitéria","PT","Lisboa","Lisboa","Travessa de Santa Quitéria 38","1250-212",209756,NA
470617,"00294","ChIJfXUG30RCGQ0RvqNXSEmzAqA",38.53819541,-8.86626719,"Continente Modelo Setúbal","PT","Setúbal","Setúbal","Estrada de Algeruz","2910-272",209756,"Quinta da Caiada"
470618,"03464","ChIJhRvVPPOfGQ0Rf0b9IRBcI4w",38.67217019,-8.46696567,"Continente Bom Dia Vendas Novas","PT","Vendas Novas","Évora","Avenida 25 de Abril","7080-138",209756,NA
470619,"00275","ChIJTVd-GoWsIw0RbrmkbyiHjrM",40.34848612,-8.58056919,"Continente Modelo Cantanhede","PT","Cantanhede","Coimbra","Rua Chão do Conde","3060-127",209756,NA
470620,"00320","ChIJa7pPzNrNHg0RsVI1jMT5Y2U",38.75715913,-9.26843353,"Continente Bom Dia Queluz Ocidental","PT","Queluz","Lisboa","Praceta Simões de Almeida Júnior 13","2745-332",209756,NA
470621,"03332","ChIJe8WqAwqKGA0Rcbio1_zvhfc",39.40907439,-8.48455823,"Continente Bom Dia Golegã","PT","Golegã","Santarém","Rua Manuel Barreto","2150-154",209756,NA
470622,"00801","ChIJCY9Za8UqQwsRmH7cpEii6xE",37.74791377,-25.67584734,"Continente Modelo Ponta Delgada","PT","Ponta Delgada","Açores","Rua da Juventude 38","9500-211",209756,NA
470623,"02083","ChIJTSraLQ9gYAwRMHEo6dHjrXE",32.64969163,-16.90578073,"Continente Modelo Seminário","PT","Funchal","Madeira","Rua do Seminário 9","9050-022",209756,NA
470624,"00008","ChIJrdNQF97vJA0RHnV5jKQYZIM",41.43985419,-8.30352621,"Continente Guimarães","PT","Guimarães","Braga","Alameda Dr. Mariano Felgueiras","4805-075",209756,"Creixomil"
470625,"00240","ChIJZUw8WHjYGA0RmiFcJOZfzMY",38.97737764,-8.97774243,"Continente Modelo Vila Franca de Xira","PT","Lisboa","Lisboa","Autoestrada do Norte","2600-723",209756,"Castanheira do Ribatejo. Vila Franca de Xira"
470626,"00217","ChIJTxEJACzlGQ0Rgc5gYe0jXJs",38.55778551,-7.92092189,"Continente Évora","PT","Évora","Évora","Quinta do Moniz","7000-172",209756,NA
470627,"01051","ChIJVTIe2mQDEA0Rzu9629AyzEY",37.13016061,-7.63810855,"Continente Tavira","PT","Tavira","Faro","Rua Almirante Cândido dos Reis 247","8800-318",209756,NA
470628,"00464","ChIJYT9K8cQyGQ0RwGhhN8bikYU",38.7648529,-9.1755154,"Continente Telheiras","PT","Lisboa","Lisboa","Avenida das Nações Unidas","1600-528",209756,"Telheiras"
470629,"00256","ChIJ0YGtT8hIGQ0Rl-dPwfNNEEU",38.56292199,-9.03694301,"Continente Modelo Quinta do Conde","PT","Quinta do Conde","Setúbal","Avenida Norton de Matos","2975-333",209756,"lote 85, Urbanização Cova dos Vidros"
470630,"00468","ChIJAfp-t-iIGA0RC-1iiWtXYc0",39.46188404,-8.53264855,"Continente Torres Novas","PT","Torres Novas","Santarém","R. da Tonova","2350-484",209756,"Torres Novas, Quinta das Ferrarias"
470631,"00315","ChIJa6vG-VNmJA0Rct2yNFducb8",41.23344688,-8.62140818,"Continente Bom Dia Maia","PT","Maia","Porto","R. Eng. Duarte Pacheco","4470-202",209756,"Plaza Center, Loja 26"
470632,"04228","ChIJCZn8QPEIJQ0RZQPg7a5Hefs",41.807563,-8.42286736,"Continente Bom Dia Ponte da Barca","PT","Pte. da Barca","Viana do Castelo","N203","4980-614",209756,"Casal, Freguesia de Oleiros Km 203"
470633,"00208","ChIJYdm4iTuxGg0R1kEIJco-myM",37.13842489,-8.03083711,"Continente Modelo Loulé","PT","Loulé","Faro","Rua Engenheiro Duarte Pacheco","8100-390",209756,"S. Sebastião"
470634,"00244","ChIJp1VG6iFEJA0RHHojKzF__Xc",41.3697005,-8.74473675,"Continente Modelo Vila do Conde","PT","Vila do Conde","Porto","Avenida General Humberto Delgado","4480-776",209756,"Lugar do Casal do Monte, Regufe"
470635,"00218","ChIJnVbnUWS9Fw0RvEa2nQvcXcM",39.27776082,-7.43166192,"Continente Modelo Portalegre","PT","Portalegre","Portalegre","Rua do Joinal","7300-526",209756,NA
470636,"00842","ChIJE8PoGNRhYAwRmGpMdTG7FrY",32.64741567,-16.85951635,"Continente Modelo Cancela","PT","Cancela","Madeira","Caminho da Cancela","9050-299",209756,"São Gonçalo"
470637,"00009","ChIJI4Pu-NQyGQ0RgS8IyaStgI0",38.75474417,-9.1900411,"Continente Colombo","PT","Lisboa","Lisboa","Av. Lusíada","1500-392",209756,"Centro Colombo"
470638,"00334","ChIJ1xhLaDRZJA0RIAm9haF4JUs",41.3666319,-8.54537238,"Continente Modelo Famalicão","PT","Braga","Braga","Lugar do Xisto","4760-727",209756,"Parque Comercial Largo Discount, Vila Nova de Famalicão"
470639,"04552","ChIJc0NK2_9vJA0RYwa_hVca9w0",41.1165275,-8.66193325,"Continente Bom Dia Canidelo","PT","Vila Nova de Gaia","Porto","Avenida da Beira-Mar 2263","4400-382",209756,NA
470640,"00273","ChIJZRcg9_KSJA0RJzZib02Z6Xs",41.27135998,-8.28336394,"Continente Modelo Lousada","PT","Lousada","Porto","Av. Hans Isler 317","4620-134",209756,"Lugar das Arcas"
470641,"00249","ChIJU5sWRB1jJA0RflIG8pP1Cpk",41.15482486,-8.52950124,"Continente Modelo Fânzeres","PT","Porto","Porto","Rua Nova de Santa Eulália 300-326","4510-570",209756,"Fânzeres"
470642,"00323","ChIJgfi8rt_NHg0RGR8d8-2EA_8",38.76264929,-9.27570398,"Continente Bom Dia Massamá Norte","PT","Belas","Lisboa","Rua Dona Maria Ana de Austria","2605-663",209756,"Casal Barota, Urb. Massamá Norte, Massamá"
470643,"00202","ChIJWeG0AOwoGw0RvwlLKOdkpzA",37.13350504,-8.5445675,"Continente Portimão","PT","Portimão","Faro","Av. São Lourenço da Barrosa 124","8500-510",209756,"Quinta da Malata, Lote 1"
470644,"00314","ChIJV6jP0C5pJA0Rue3PLcJTv6U",41.19892191,-8.71012118,"Continente Bom Dia Leça da Palmeira","PT","Porto","Porto","R. Helena Vieira da Silva","4450-590",209756,"Paço da Boa Nova, B.3 R/C, Leça da Palmeira"
470645,"00281","ChIJ0V5P05NLJA0RHWX_svQ__q0",41.53054816,-8.76123476,"Continente Modelo Esposende","PT","Esposende","Braga","Rua Doutor Francisco Sá Carneiro 10","4740-010",209756,"Lugar Bouro,Zona Industrial da Gandra, Esposende"
470646,"00233","ChIJ1-vq0jfYGg0RB6oqxEg58Ns",37.18781692,-8.44809797,"Continente Modelo Silves","PT","Silves","Faro","N124","8300-038",209756,"Lugar da Tapada"
470648,"00236","ChIJ1W0gw0MKIw0R-GzYMylmnLE",40.59358835,-8.45875969,"Continente Modelo Águeda","PT","Águeda","Aveiro","Rua Portinho","3750-301",209756,"Águeda, Local da Alagoa"
470649,"01392","ChIJiZ-AOu9FHw0RPeaix8RPLig",39.36761888,-9.38417393,"Continente Modelo Peniche","PT","Peniche","Leiria","Rua General Humberto Delgado","2520-446",209756,"Lote 7 - Sitio Do Convento"
470650,"01984","ChIJY67ZNkdvJA0RHAZx_5trhlY",41.17932966,-8.68068329,"Continente Bom Dia Matosinhos Sul","PT","Matosinhos","Porto","Avenida Villagarcia de Arosa 993","4450-016",209756,"Avª D. Afonso Henriques 1131"
470651,"03387","ChIJwXbtaZTZGA0RDG_pi2opBrI",39.03952317,-8.98773689,"Continente Modelo Carregado","PT","Carregado","Lisboa","R. do Casal Machado 1","2580-351",209756,"Alenquer, Casal Machado"
470652,"03193","ChIJOXYFRvHVIg0Rk8MrTQwQSwc",40.36241772,-7.85637284,"Continente Bom Dia Oliveira do Hospital","PT","Oliveira do Hospital","Coimbra","Rua Doutor João Afonso Ferreira Dinis","3400-173",209756,NA
470653,"00012","ChIJI1cAO4YxGQ0ROdb7-sExoBU",38.76772103,-9.09685312,"Continente Vasco da Gama","PT","Lisboa","Lisboa","Av. Dom João II","1990-094",209756,"Centro Comercial Vasco da Gama"
470654,"00326","ChIJNyWZ7Q1kJA0RI3w4Mfyklhc",41.1855319,-8.5824822,"Continente Bom Dia Areosa","PT","Areosa","Porto","Rua António Feliciano Castilho 1171","4435-617",209756,NA
470674,"00258","ChIJ4yn1QUwwGw0RYPvC_3nvF-8",37.10977368,-8.68895696,"Continente Modelo Lagos","PT","Lagos","Faro","Urbanização Cerro das Mós 315","8600-571",209756,"lote"
470675,"00220","ChIJic4rvj5sGA0R0jD8X4lW1hk",39.46926943,-8.20422479,"Continente Modelo Abrantes","PT","Abrantes","Santarém","Rua da Esperança","2200-210",209756,NA
470676,"01057","ChIJ1QZ2tdTQHg0ROBGgqIj_3yo",38.86472992,-9.32641353,"Continente Modelo Montelavar","PT","Montelavar","Lisboa","Avenida da Liberdade 172","2715-097",209756,"Estrada Nacional Nº 9"
470677,"00331","ChIJU8IOnIDLHg0R3VHxhEQzD9Q",38.70558196,-9.2375929,"Continente Bom Dia Algés","PT","Algés","Lisboa","Praceta Prof. Alfredo de Sousa","1495-241",209756,NA
470678,"00381","ChIJvVTFpZysJA0RJQm0fX7wPsA",41.10123334,-7.81688444,"Continente Modelo Lamego","PT","Lamego","Viseu","Rua das Amoreiras","5100-190",209756,"Praceta de Nazes, Lugar do Raboal"
470679,"03603","ChIJkSNtlQyYIw0Rl4Qq4z6jiis",40.64182833,-8.63939703,"Continente Bom Dia Aveiro","PT","Aveiro","Aveiro","Alameda Silva Rocha","3800-385",209756,NA
470680,"01501","ChIJCdH1W-CAIw0RC5bSZU97DZE",40.9261432,-8.54898798,"Continente Modelo Santa Maria da Feira","PT","Santa Maria da Feira","Aveiro","Rua Comendador Sá Couto","4520-192",209756,NA
470681,"00466","ChIJ34CnGtuMJA0RPTwfTkD9B_8",41.28511198,-8.36119831,"Continente Modelo Vale do Sousa","PT","Paços de Ferreira","Porto","R. Ferrara Plaza","4590-073",209756,"Centro Comercial S. Domingos Carvalhosa"
470682,"01911","ChIJWSykwLY7GQ0RCXHxGs2DWxI",38.75123956,-8.96182915,"Continente Bom Dia Alcochete","PT","Alcochete","Setúbal","Avenida da Revolução 1383-1385","2890-013",209756,NA
470683,"03194","ChIJ1aSHtYhlJA0RumPnWn6XDKg",41.1675458,-8.65478145,"Continente Bom Dia Porto - Mota Pinto","PT","Porto","Porto","R Prof. Mota Pinto","4100-289",209756,NA
470684,"00247","ChIJK5kRhUGOJA0RH24HQ8gibzY",41.19781172,-8.33583597,"Continente Modelo Paredes","PT","Paredes","Porto","R. António Araújo 349","4580-223",209756,"Lugar de Pias"
470685,"01706","ChIJA1Jjgp8zGQ0RJCvzpcmnV1g",38.73357228,-9.14264979,"Continente Bom Dia Defensores de Chaves","PT","Lisboa","Lisbon","Av. Defensores Chaves 9A","1000-245",209756,"Av. Praia da Vitória, 7 a"
470686,"00318","ChIJ8RYv9K9lJA0RYHT3Vyrj-rk",41.16705255,-8.62704152,"Continente Bom Dia Prelada","PT","Porto","Porto","Rua da Prelada 19","4250-376",209756,NA
470687,"00288","ChIJXVm2d8B5JA0R9PncCQ3jnbQ",41.01597861,-8.63821486,"Continente Modelo São Félix da Marinha","PT","Vila Nova de Gaia","Porto","Rua dos Limites","4410-151",209756,"São Félix da Marinha"
470688,"00804","ChIJiatAExx_RgsR1qfXo8BNTZg",38.66364393,-27.20659662,"Continente Modelo Angra do Heroismo","PT","São Bento","Açores","Rua do Cambalim 116","9700-037",209756,NA
470689,"00460","ChIJZ59XVBVlJA0RfZE6F3mmdwg",41.13742252,-8.63816104,"Continente (Gaia Jardim)","PT","Vila Nova de Gaia","Porto","Avenida dos Escultores 119","4400-504",209756,"Centro Comercial Gaia Jardim"
470690,"00271","ChIJ0XB81avSHg0RQpW8_4XaIRI",38.79214175,-9.19587298,"Continente Modelo Arroja","PT","Odivelas","Lisboa","Avenida Acácias 6","1685-654",209756,"Arroja, 7 Lote 1 Zona"
470691,"01004","ChIJZ5H8LH9mJA0RZcU82BHIL2g",41.20054157,-8.62125472,"Continente Modelo Leça do Balio","PT","Leça do Balio","Porto","Rua Mainça 697","4465-675",209756,NA
470692,"02086","ChIJLWGuot5nYAwRHwlNHtR2r2g",32.81052538,-16.88380532,"Continente Modelo Santana","PT","Funchal","Madeira","Sítio do Barreiro","9230-085",209756,NA
470693,"00459","ChIJGR5mL6n-JA0RsDFZCJJMWvo",41.54089578,-8.40036989,"Continente Braga","PT","Braga","Braga","Av. Robert Smith","4710-249",209756,"Fraião"
470695,"00014","ChIJG9s_JmNkJA0Raem4_y2hAY8",41.16361877,-8.58416283,"Continente Antas","PT","Porto","Porto","R. dos Campeões Europeus 28-198","4350-149",209756,"Alameda Shopping"
470696,"00290","ChIJNecmAwdjYAwR6EJC5uCxbMw",32.70674151,-16.76834312,"Continente Modelo Machico","PT","Machico","Madeira","Sitio da Queimada de Baixo","9200-017",209756,"Machico"
470697,"00203","ChIJbdDZQcw3Iw0RZLPf02il19o",40.67302314,-7.91944027,"Continente Viseu","PT","Abraveses","Viseu","Avenida Bélgica 150","3500-159",209756,NA
470698,"02852","ChIJ85icgzrVXAsR908eAtj4t0Y",37.75307768,-25.65118449,"Continente Modelo Fajã de Baixo","PT","Fajã de Baixo","Açores","Rua do Loreto 1","9500-452",209756,"Fajã de Baixo"
470699,"00336","ChIJ6eQp6JczGQ0RGBsl42yC6l8",38.73378828,-9.13313808,"Continente Bom Dia Carlos Mardel (Lisboa)","PT","Lisboa","Lisboa","Rua Carlos Mardel 4","1900-122",209756,"nº (Lisboa)"
